timestamp,P2
2018-06-10 13:23:17.209643,4.0
2018-06-10 13:23:53.876031,7.93
2018-06-10 13:24:22.950031,9.07
2018-06-10 13:25:47.455905,4.03
2018-06-10 13:26:23.314667,7.47
2018-06-10 13:26:53.999885,9.43
2018-06-10 13:28:16.790080,4.33
2018-06-10 13:28:52.988688,8.0
2018-06-10 13:29:25.252611,9.0
2018-06-10 13:30:47.463575,5.03
2018-06-10 13:31:22.394600,7.93
2018-06-10 13:31:56.398313,8.55
2018-06-10 13:33:17.107034,5.63
2018-06-10 13:33:51.749373,7.53
2018-06-10 13:34:27.128382,8.85
2018-06-10 13:35:46.246987,5.1
2018-06-10 13:36:21.167008,7.67
2018-06-10 13:36:58.063161,9.4
2018-06-10 13:38:15.494781,5.47
2018-06-10 13:38:50.618084,7.37
2018-06-10 13:39:29.010881,9.13
2018-06-10 13:40:44.859572,5.07
2018-06-10 13:41:20.067556,9.63
2018-06-10 13:42:00.239452,8.45
2018-06-10 13:43:14.183955,4.63
2018-06-10 13:43:49.482020,11.27
2018-06-10 13:44:31.261563,8.68
2018-06-10 13:45:43.442124,5.03
2018-06-10 13:46:19.513573,13.6
2018-06-10 13:47:02.333562,9.3
2018-06-10 13:48:13.031007,5.7
2018-06-10 13:48:48.879861,15.87
2018-06-10 13:49:33.373288,8.38
2018-06-10 13:50:42.612580,5.3
2018-06-10 13:51:18.307570,14.43
2018-06-10 13:52:05.315418,8.93
2018-06-10 13:53:11.835291,5.97
2018-06-10 13:53:47.728281,12.5
2018-06-10 13:54:36.369579,9.6
2018-06-10 13:55:42.031653,5.8
2018-06-10 13:56:17.223198,11.9
2018-06-10 13:57:07.635991,8.93
2018-06-10 13:58:11.237221,4.7
2018-06-10 13:58:46.657741,12.2
2018-06-10 13:59:38.436871,8.98
2018-06-10 14:00:40.516182,6.4
2018-06-10 14:01:16.111603,12.77
2018-06-10 14:02:09.896702,8.95
2018-06-10 14:03:10.461556,5.1
2018-06-10 14:03:45.532941,12.93
2018-06-10 14:04:41.071150,9.67
2018-06-10 14:05:39.773336,5.1
2018-06-10 14:06:14.949053,15.0
2018-06-10 14:07:12.681079,8.68
2018-06-10 14:08:09.815746,4.23
2018-06-10 14:08:44.450496,20.9
2018-06-10 14:09:43.620516,8.82
2018-06-10 14:10:38.996073,5.6
2018-06-10 14:11:13.844279,23.5
2018-06-10 14:12:14.695667,9.05
2018-06-10 14:13:09.985106,4.3
2018-06-10 14:13:43.260845,23.3
2018-06-10 14:14:45.808358,9.13
2018-06-10 14:15:39.269849,5.93
2018-06-10 14:16:12.649922,23.2
2018-06-10 14:17:16.659738,8.9
2018-06-10 14:18:10.789748,5.1
2018-06-10 14:18:42.075783,23.37
2018-06-10 14:19:47.595812,9.23
2018-06-10 14:20:41.360215,5.7
2018-06-10 14:21:11.510426,22.87
2018-06-10 14:22:18.430392,8.3
2018-06-10 14:23:11.358115,4.83
2018-06-10 14:23:40.987503,22.97
2018-06-10 14:24:49.482959,8.82
2018-06-10 14:25:40.664714,5.3
2018-06-10 14:26:10.442574,21.87
2018-06-10 14:27:20.412354,9.4
2018-06-10 14:28:39.842827,19.53
2018-06-10 14:29:51.352032,9.85
2018-06-10 14:31:09.452279,18.27
2018-06-10 14:32:22.405734,10.3
2018-06-10 14:33:40.470872,17.87
2018-06-10 14:34:53.564347,10.63
2018-06-10 14:35:50.822684,6.67
2018-06-10 14:36:09.883126,16.47
2018-06-10 14:37:24.365058,11.0
2018-06-10 14:38:21.198263,6.5
2018-06-10 14:38:39.321590,15.97
2018-06-10 14:39:55.622407,12.18
2018-06-10 14:40:50.475601,8.7
2018-06-10 14:41:08.883528,14.7
2018-06-10 14:42:26.543871,11.82
2018-06-10 14:43:20.592184,7.83
2018-06-10 14:43:38.323563,14.6
2018-06-10 14:44:57.591028,11.43
2018-06-10 14:45:50.715071,10.9
2018-06-10 14:46:07.902754,13.27
2018-06-10 14:47:28.643151,11.8
2018-06-10 14:48:20.070701,9.37
2018-06-10 14:48:37.290932,13.8
2018-06-10 14:49:59.715868,11.4
2018-06-10 14:50:51.148955,10.9
2018-06-10 14:51:06.691655,11.37
2018-06-10 14:52:30.820877,10.9
2018-06-10 14:53:20.532759,12.13
2018-06-10 14:53:36.218537,11.17
2018-06-10 14:55:01.984057,11.52
2018-06-10 14:55:49.905525,11.93
2018-06-10 14:56:05.702241,12.5
2018-06-10 14:57:33.399942,11.82
2018-06-10 14:58:19.082648,13.57
2018-06-10 14:58:35.227995,14.0
2018-06-10 15:00:04.466217,11.93
2018-06-10 15:00:48.389342,10.8
2018-06-10 15:01:04.654414,13.73
2018-06-10 15:02:35.207415,12.48
2018-06-10 15:03:17.772906,10.83
2018-06-10 15:03:34.188004,13.03
2018-06-10 15:05:06.234241,12.0
2018-06-10 15:05:47.044270,11.0
2018-06-10 15:06:03.727527,13.83
2018-06-10 15:07:36.873706,11.7
2018-06-10 15:08:16.324180,13.37
2018-06-10 15:08:33.318855,13.77
2018-06-10 15:10:07.931432,12.52
2018-06-10 15:10:46.356496,14.7
2018-06-10 15:11:02.750762,14.17
2018-06-10 15:12:38.854645,13.35
2018-06-10 15:13:19.979008,16.6
2018-06-10 15:13:32.208287,24.2
2018-06-10 15:15:09.985141,13.3
2018-06-10 15:15:51.433898,17.37
2018-06-10 15:16:01.704984,26.17
2018-06-10 15:17:40.721327,15.63
2018-06-10 15:18:20.807242,18.07
2018-06-10 15:18:31.133672,29.2
2018-06-10 15:20:11.853950,14.75
2018-06-10 15:20:50.899230,19.57
2018-06-10 15:21:00.541884,28.17
2018-06-10 15:22:42.895094,14.55
2018-06-10 15:23:22.173540,17.7
2018-06-10 15:23:29.942449,26.9
2018-06-10 15:25:14.045782,15.27
2018-06-10 15:25:51.454161,20.3
2018-06-10 15:25:59.368078,26.23
2018-06-10 15:27:44.893368,14.68
2018-06-10 15:28:20.707558,17.9
2018-06-10 15:28:28.844970,26.03
2018-06-10 15:30:15.823311,15.23
2018-06-10 15:30:50.059077,18.9
2018-06-10 15:30:58.247682,27.27
2018-06-10 15:32:47.076160,15.5
2018-06-10 15:33:20.327471,17.97
2018-06-10 15:33:27.767150,25.57
2018-06-10 15:35:17.993977,15.45
2018-06-10 15:35:49.521686,18.27
2018-06-10 15:35:57.151849,26.93
2018-06-10 15:37:48.854769,16.15
2018-06-10 15:38:18.877754,16.3
2018-06-10 15:38:26.541708,25.1
2018-06-10 15:40:19.779970,15.1
2018-06-10 15:40:55.938393,26.73
2018-06-10 15:42:50.786032,16.17
2018-06-10 15:43:25.348792,24.7
2018-06-10 15:45:21.853820,15.18
2018-06-10 15:45:54.747555,23.8
2018-06-10 15:47:52.595741,15.95
2018-06-10 15:48:24.142068,24.8
2018-06-10 15:50:23.818048,15.88
2018-06-10 15:50:53.563384,25.6
2018-06-10 15:52:54.965620,17.0
2018-06-10 15:53:23.017833,25.23
2018-06-10 15:55:26.016732,15.77
2018-06-10 15:55:52.459146,26.63
2018-06-10 15:56:05.491302,13.97
2018-06-10 15:57:57.060744,16.1
2018-06-10 15:58:21.881948,25.4
2018-06-10 15:58:35.465296,14.43
2018-06-10 16:00:28.304736,16.73
2018-06-10 16:00:51.434229,24.8
2018-06-10 16:01:04.870653,17.13
2018-06-10 16:02:59.131100,17.08
2018-06-10 16:03:20.871646,22.97
2018-06-10 16:03:34.914251,14.03
2018-06-10 16:05:29.993646,17.55
2018-06-10 16:05:50.264454,24.6
2018-06-10 16:06:04.949817,38.43
2018-06-10 16:08:01.018553,15.85
2018-06-10 16:08:19.635774,25.1
2018-06-10 16:08:35.248325,18.67
2018-06-10 16:10:31.968881,16.08
2018-06-10 16:10:49.076608,25.27
2018-06-10 16:11:06.930245,17.57
2018-06-10 16:13:03.015195,16.55
2018-06-10 16:13:18.462368,22.57
2018-06-10 16:13:36.530853,18.9
2018-06-10 16:15:34.202495,15.88
2018-06-10 16:15:47.881449,23.1
2018-06-10 16:16:05.782114,17.73
2018-06-10 16:18:05.168415,17.05
2018-06-10 16:18:17.283274,22.97
2018-06-10 16:18:35.093561,15.93
2018-06-10 16:20:36.111895,16.55
2018-06-10 16:20:46.776142,22.57
2018-06-10 16:21:04.476041,14.4
2018-06-10 16:23:06.851165,18.05
2018-06-10 16:23:16.193056,22.1
2018-06-10 16:23:34.462100,15.5
2018-06-10 16:25:37.855419,16.75
2018-06-10 16:25:45.706285,24.17
2018-06-10 16:26:04.682151,15.17
2018-06-10 16:28:08.748054,17.23
2018-06-10 16:28:15.098890,23.47
2018-06-10 16:28:34.161924,14.93
2018-06-10 16:30:39.968269,18.15
2018-06-10 16:30:44.479313,21.87
2018-06-10 16:31:04.026789,12.47
2018-06-10 16:33:10.795238,16.5
2018-06-10 16:33:13.841235,23.03
2018-06-10 16:33:38.796753,13.83
2018-06-10 16:35:41.755065,18.05
2018-06-10 16:35:43.454819,29.47
2018-06-10 16:36:08.347637,14.23
2018-06-10 16:38:12.577683,17.0
2018-06-10 16:38:12.850255,30.87
2018-06-10 16:38:37.697527,13.23
2018-06-10 16:40:42.213612,40.37
2018-06-10 16:40:43.486323,17.02
2018-06-10 16:41:07.739906,13.63
2018-06-10 16:43:11.611114,39.93
2018-06-10 16:43:14.521650,19.02
2018-06-10 16:43:37.054926,14.83
2018-06-10 16:45:41.053889,37.33
2018-06-10 16:45:45.570125,17.55
2018-06-10 16:46:06.366551,15.1
2018-06-10 16:48:10.497454,37.63
2018-06-10 16:48:16.529153,17.73
2018-06-10 16:48:35.698729,15.37
2018-06-10 16:50:39.921656,32.87
2018-06-10 16:50:47.342123,17.55
2018-06-10 16:51:04.828326,19.27
2018-06-10 16:53:10.269948,30.7
2018-06-10 16:53:18.203550,17.52
2018-06-10 16:53:34.108818,19.5
2018-06-10 16:55:39.826948,27.5
2018-06-10 16:55:49.549280,18.27
2018-06-10 16:56:03.426726,21.6
2018-06-10 16:58:09.256713,28.5
2018-06-10 16:58:20.385746,17.67
2018-06-10 16:58:32.909465,18.9
2018-06-10 17:00:38.710885,28.8
2018-06-10 17:00:51.429577,18.45
2018-06-10 17:01:02.095085,21.9
2018-06-10 17:03:08.245951,28.37
2018-06-10 17:03:22.486639,18.42
2018-06-10 17:03:31.390995,20.2
2018-06-10 17:05:37.693156,29.03
2018-06-10 17:05:53.623277,18.37
2018-06-10 17:06:00.665416,21.7
2018-06-10 17:08:07.250740,29.57
2018-06-10 17:08:24.363985,18.9
2018-06-10 17:08:29.920472,21.97
2018-06-10 17:10:36.655264,28.2
2018-06-10 17:10:55.396695,18.55
2018-06-10 17:10:59.202068,18.8
2018-06-10 17:13:06.248110,26.07
2018-06-10 17:13:26.235865,18.5
2018-06-10 17:13:29.282109,19.53
2018-06-10 17:15:35.661320,26.7
2018-06-10 17:15:57.157331,19.0
2018-06-10 17:15:58.569196,17.97
2018-06-10 17:18:05.228974,25.63
2018-06-10 17:18:27.937085,19.17
2018-06-10 17:18:27.970453,18.2
2018-06-10 17:20:34.716294,25.83
2018-06-10 17:20:57.433015,19.4
2018-06-10 17:20:58.906958,18.7
2018-06-10 17:23:04.221371,25.53
2018-06-10 17:23:26.679549,18.53
2018-06-10 17:23:29.842489,18.4
2018-06-10 17:25:33.774193,26.87
2018-06-10 17:25:56.016154,19.47
2018-06-10 17:26:00.797025,19.33
2018-06-10 17:28:03.237816,26.9
2018-06-10 17:28:25.743328,19.47
2018-06-10 17:28:31.554512,18.8
2018-06-10 17:30:32.690786,26.03
2018-06-10 17:30:55.131644,18.83
2018-06-10 17:31:02.584344,18.67
2018-06-10 17:33:02.178328,25.9
2018-06-10 17:33:24.338242,16.2
2018-06-10 17:33:33.570664,17.35
2018-06-10 17:35:31.577775,25.2
2018-06-10 17:35:53.613642,18.5
2018-06-10 17:36:04.575929,20.1
2018-06-10 17:38:01.291442,23.53
2018-06-10 17:38:24.223036,18.0
2018-06-10 17:38:35.515165,19.23
2018-06-10 17:40:30.772069,23.8
2018-06-10 17:40:53.550461,15.27
2018-06-10 17:41:06.647082,18.37
2018-06-10 17:43:00.292753,23.13
2018-06-10 17:43:22.986612,16.6
2018-06-10 17:43:37.617127,18.3
2018-06-10 17:45:29.718325,25.0
2018-06-10 17:45:52.418681,16.8
2018-06-10 17:46:08.720743,19.35
2018-06-10 17:47:15.834073,51.63
2018-06-10 17:47:24.937261,51.63
2018-06-10 17:47:59.100050,26.1
2018-06-10 17:48:21.675894,19.5
2018-06-10 17:48:39.884753,18.77
2018-06-10 17:50:28.530890,23.7
2018-06-10 17:50:29.796756,43.57
2018-06-10 17:50:38.962523,43.57
2018-06-10 17:50:50.911281,18.2
2018-06-10 17:51:11.191851,17.95
2018-06-10 17:52:58.005918,23.6
2018-06-10 17:53:20.119069,19.13
2018-06-10 17:53:41.956680,18.65
2018-06-10 17:53:44.468788,59.87
2018-06-10 17:53:53.732331,59.87
2018-06-10 17:55:27.465140,22.63
2018-06-10 17:55:49.602852,16.53
2018-06-10 17:56:13.096795,18.5
2018-06-10 17:56:58.646083,109.93
2018-06-10 17:57:08.823995,109.93
2018-06-10 17:57:56.955538,25.57
2018-06-10 17:58:18.931940,18.2
2018-06-10 17:58:43.933586,18.15
2018-06-10 18:00:12.482652,112.43
2018-06-10 18:00:21.545916,112.43
2018-06-10 18:00:26.403748,25.53
2018-06-10 18:00:48.439713,19.73
2018-06-10 18:01:15.091597,20.0
2018-06-10 18:02:55.875470,26.47
2018-06-10 18:03:18.342822,18.0
2018-06-10 18:03:24.566139,103.97
2018-06-10 18:03:33.700720,103.97
2018-06-10 18:03:45.777362,17.65
2018-06-10 18:05:25.429852,25.1
2018-06-10 18:05:48.581592,15.17
2018-06-10 18:06:17.150176,16.75
2018-06-10 18:06:37.538494,93.13
2018-06-10 18:06:46.637537,93.13
2018-06-10 18:07:54.934864,24.5
2018-06-10 18:08:17.871316,15.0
2018-06-10 18:08:48.394792,16.85
2018-06-10 18:09:50.438205,134.93
2018-06-10 18:09:59.631933,134.93
2018-06-10 18:10:25.346168,24.4
2018-06-10 18:10:47.498142,18.67
2018-06-10 18:11:19.545279,16.95
2018-06-10 18:12:54.842903,26.33
2018-06-10 18:13:04.726767,109.27
2018-06-10 18:13:13.924943,109.27
2018-06-10 18:13:18.319318,19.5
2018-06-10 18:13:50.486763,17.1
2018-06-10 18:15:24.358010,26.37
2018-06-10 18:15:48.198205,16.8
2018-06-10 18:16:18.307218,108.83
2018-06-10 18:16:21.287079,17.3
2018-06-10 18:16:27.416790,108.83
2018-06-10 18:17:53.889776,30.17
2018-06-10 18:18:18.209438,17.97
2018-06-10 18:18:52.351698,17.7
2018-06-10 18:19:33.791723,104.5
2018-06-10 18:19:42.901174,104.5
2018-06-10 18:20:23.320000,27.47
2018-06-10 18:20:48.247838,18.9
2018-06-10 18:21:23.410652,16.98
2018-06-10 18:22:46.237897,124.1
2018-06-10 18:22:53.016347,25.93
2018-06-10 18:22:55.300502,124.1
2018-06-10 18:23:17.402680,18.53
2018-06-10 18:23:54.046205,17.15
2018-06-10 18:25:22.490027,28.07
2018-06-10 18:25:46.703163,17.6
2018-06-10 18:26:00.468297,175.6
2018-06-10 18:26:12.496009,175.6
2018-06-10 18:26:25.152904,16.92
2018-06-10 18:27:51.952834,28.5
2018-06-10 18:28:16.689747,15.97
2018-06-10 18:28:55.813481,17.75
2018-06-10 18:29:15.852717,144.3
2018-06-10 18:29:25.165543,144.3
2018-06-10 18:30:21.468151,31.93
2018-06-10 18:30:47.081772,14.5
2018-06-10 18:31:26.736262,17.67
2018-06-10 18:32:28.742563,42.2
2018-06-10 18:32:37.880960,42.2
2018-06-10 18:32:50.870593,33.9
2018-06-10 18:33:16.395455,15.27
2018-06-10 18:33:57.389350,16.05
2018-06-10 18:35:20.274232,37.1
2018-06-10 18:35:42.472336,32.77
2018-06-10 18:35:45.607709,15.77
2018-06-10 18:35:51.584719,32.77
2018-06-10 18:36:28.402561,17.27
2018-06-10 18:37:49.701427,38.83
2018-06-10 18:38:14.896853,20.87
2018-06-10 18:38:58.009561,32.07
2018-06-10 18:38:59.225063,17.1
2018-06-10 18:39:07.208680,32.07
2018-06-10 18:40:19.295002,36.2
2018-06-10 18:41:31.214270,16.35
2018-06-10 18:42:10.374423,33.73
2018-06-10 18:42:19.790791,33.73
2018-06-10 18:42:48.694322,34.03
2018-06-10 18:44:02.281662,16.83
2018-06-10 18:45:18.154346,31.73
2018-06-10 18:45:23.953877,37.73
2018-06-10 18:45:33.071002,37.73
2018-06-10 18:46:33.296267,16.42
2018-06-10 18:47:47.568148,29.27
2018-06-10 18:48:36.634355,52.97
2018-06-10 18:48:46.326469,52.97
2018-06-10 18:49:04.127239,16.52
2018-06-10 18:50:17.030899,27.67
2018-06-10 18:51:35.393800,17.02
2018-06-10 18:51:50.489677,48.1
2018-06-10 18:51:59.671423,48.1
2018-06-10 18:52:46.616690,24.53
2018-06-10 18:54:06.139157,16.6
2018-06-10 18:55:03.027005,40.63
2018-06-10 18:55:12.234878,40.63
2018-06-10 18:55:16.152663,22.7
2018-06-10 18:56:37.279407,15.95
2018-06-10 18:57:45.614905,24.1
2018-06-10 18:58:17.687785,44.27
2018-06-10 18:58:27.039228,44.27
2018-06-10 18:59:08.195978,16.27
2018-06-10 19:00:15.139560,23.07
2018-06-10 19:01:36.457207,34.57
2018-06-10 19:01:38.996949,16.5
2018-06-10 19:01:45.675760,34.57
2018-06-10 19:02:44.543526,22.2
2018-06-10 19:04:10.196431,15.8
2018-06-10 19:04:48.898343,36.57
2018-06-10 19:04:58.177365,36.57
2018-06-10 19:05:13.930133,22.83
2018-06-10 19:06:40.925807,17.05
2018-06-10 19:07:43.334336,23.47
2018-06-10 19:08:03.551697,37.37
2018-06-10 19:08:12.620418,37.37
2018-06-10 19:09:12.147034,16.4
2018-06-10 19:10:12.859260,23.03
2018-06-10 19:11:16.084624,34.9
2018-06-10 19:11:25.684344,34.9
2018-06-10 19:11:42.889160,16.48
2018-06-10 19:12:42.396479,22.43
2018-06-10 19:14:13.923681,15.63
2018-06-10 19:14:37.832856,35.0
2018-06-10 19:15:11.850412,21.83
2018-06-10 19:16:44.857058,16.92
2018-06-10 19:17:41.413150,24.33
2018-06-10 19:19:15.904362,15.63
2018-06-10 19:20:10.839357,33.5
2018-06-10 19:21:46.947844,16.23
2018-06-10 19:22:40.340025,35.6
2018-06-10 19:24:17.884779,16.27
2018-06-10 19:25:09.786128,39.0
2018-06-10 19:26:49.039536,16.9
2018-06-10 19:27:39.192891,36.53
2018-06-10 19:29:20.382395,15.57
2018-06-10 19:30:08.643423,34.03
2018-06-10 19:31:51.114082,16.73
2018-06-10 19:31:51.239673,37.3
2018-06-10 19:32:38.034986,32.23
2018-06-10 19:34:22.251706,15.48
2018-06-10 19:34:54.685030,45.83
2018-06-10 19:35:03.859222,45.83
2018-06-10 19:35:07.496073,32.8
2018-06-10 19:36:53.392046,16.25
2018-06-10 19:37:37.050662,30.97
2018-06-10 19:38:06.920374,43.77
2018-06-10 19:38:16.727153,43.77
2018-06-10 19:39:24.639477,16.75
2018-06-10 19:40:06.461804,32.47
2018-06-10 19:41:21.200103,45.3
2018-06-10 19:41:31.807860,45.3
2018-06-10 19:41:55.272755,16.08
2018-06-10 19:42:36.073473,35.17
2018-06-10 19:44:26.507525,16.6
2018-06-10 19:44:35.176502,43.83
2018-06-10 19:44:44.446790,43.83
2018-06-10 19:45:05.622083,34.33
2018-06-10 19:46:57.648636,16.27
2018-06-10 19:47:35.061922,34.8
2018-06-10 19:47:48.097630,37.7
2018-06-10 19:47:57.265856,37.7
2018-06-10 19:49:28.301464,16.23
2018-06-10 19:50:04.452229,37.77
2018-06-10 19:51:01.435950,38.27
2018-06-10 19:51:10.687929,38.27
2018-06-10 19:51:59.650110,15.75
2018-06-10 19:52:33.866980,42.83
2018-06-10 19:54:14.773053,35.9
2018-06-10 19:54:23.878483,35.9
2018-06-10 19:54:30.468486,16.12
2018-06-10 19:55:03.279350,43.9
2018-06-10 19:57:01.417918,16.17
2018-06-10 19:57:26.874128,33.53
2018-06-10 19:57:32.981689,46.33
2018-06-10 19:57:36.140517,33.53
2018-06-10 19:59:32.343719,15.32
2018-06-10 20:00:02.446711,55.0
2018-06-10 20:00:39.852916,35.77
2018-06-10 20:00:48.974169,35.77
2018-06-10 20:02:03.900533,16.08
2018-06-10 20:02:31.774362,54.93
2018-06-10 20:03:52.462943,42.87
2018-06-10 20:04:01.599112,42.87
2018-06-10 20:04:34.913806,16.08
2018-06-10 20:05:01.225847,54.23
2018-06-10 20:07:05.708508,43.1
2018-06-10 20:07:05.744284,15.15
2018-06-10 20:07:14.804064,43.1
2018-06-10 20:07:30.609948,58.37
2018-06-10 20:09:36.927136,16.33
2018-06-10 20:10:00.134986,68.57
2018-06-10 20:10:18.037492,46.0
2018-06-10 20:10:27.270739,46.0
2018-06-10 20:12:07.769599,15.57
2018-06-10 20:12:29.630074,69.17
2018-06-10 20:13:32.207957,44.07
2018-06-10 20:13:41.315907,44.07
2018-06-10 20:14:38.808128,16.12
2018-06-10 20:14:59.099916,75.1
2018-06-10 20:16:44.313709,43.6
2018-06-10 20:16:56.526603,43.6
2018-06-10 20:17:09.707962,15.65
2018-06-10 20:17:28.432656,74.7
2018-06-10 20:19:40.682358,15.48
2018-06-10 20:19:57.866469,70.97
2018-06-10 20:20:03.000083,42.2
2018-06-10 20:20:12.333259,42.2
2018-06-10 20:22:11.528139,15.23
2018-06-10 20:22:27.280660,65.53
2018-06-10 20:23:16.627130,42.53
2018-06-10 20:23:25.810436,42.53
2018-06-10 20:24:42.757236,15.35
2018-06-10 20:24:56.668247,61.6
2018-06-10 20:26:29.386100,41.9
2018-06-10 20:26:38.458351,41.9
2018-06-10 20:27:13.460848,16.08
2018-06-10 20:27:25.997804,66.3
2018-06-10 20:29:44.649551,14.95
2018-06-10 20:29:45.199855,45.13
2018-06-10 20:29:54.322434,45.13
2018-06-10 20:29:55.341325,65.13
2018-06-10 20:32:15.681492,15.68
2018-06-10 20:32:24.689552,63.37
2018-06-10 20:32:57.381208,45.53
2018-06-10 20:33:06.564249,45.53
2018-06-10 20:34:46.705240,15.05
2018-06-10 20:34:54.111188,59.37
2018-06-10 20:36:09.890996,49.1
2018-06-10 20:36:18.970049,49.1
2018-06-10 20:37:18.057488,15.55
2018-06-10 20:37:23.515731,57.3
2018-06-10 20:39:21.926309,58.77
2018-06-10 20:39:31.063789,58.77
2018-06-10 20:39:49.023347,15.25
2018-06-10 20:39:52.857461,52.97
2018-06-10 20:42:19.848671,15.05
2018-06-10 20:42:22.174323,51.43
2018-06-10 20:42:34.266781,63.67
2018-06-10 20:42:43.361692,63.67
2018-06-10 20:44:50.770013,15.32
2018-06-10 20:44:51.688824,45.83
2018-06-10 20:45:46.190617,59.87
2018-06-10 20:45:55.630690,59.87
2018-06-10 20:47:21.081373,44.43
2018-06-10 20:47:21.680899,15.65
2018-06-10 20:49:01.525226,57.27
2018-06-10 20:49:10.685502,57.27
2018-06-10 20:49:50.446588,42.33
2018-06-10 20:49:52.723443,17.05
2018-06-10 20:52:13.914935,62.17
2018-06-10 20:52:19.806302,41.57
2018-06-10 20:52:23.060099,62.17
2018-06-10 20:52:23.560926,15.93
2018-06-10 20:54:49.171867,40.77
2018-06-10 20:54:55.067922,15.5
2018-06-10 20:55:26.544363,66.67
2018-06-10 20:55:35.720942,66.67
2018-06-10 20:57:18.682213,40.57
2018-06-10 20:57:25.883270,13.77
2018-06-10 20:58:38.837844,71.6
2018-06-10 20:58:47.966990,71.6
2018-06-10 20:59:48.028521,39.7
2018-06-10 20:59:56.919440,14.7
2018-06-10 21:01:52.926447,74.63
2018-06-10 21:02:02.131361,74.63
2018-06-10 21:02:17.408054,37.2
2018-06-10 21:02:27.857842,15.38
2018-06-10 21:04:46.839217,38.63
2018-06-10 21:04:59.033941,15.52
2018-06-10 21:05:06.705164,80.83
2018-06-10 21:05:15.872504,80.83
2018-06-10 21:07:16.211586,38.07
2018-06-10 21:07:29.833282,15.68
2018-06-10 21:08:19.885731,81.23
2018-06-10 21:08:29.033135,81.23
2018-06-10 21:09:45.593963,38.7
2018-06-10 21:10:00.782440,14.73
2018-06-10 21:11:32.034348,78.0
2018-06-10 21:11:41.146415,78.0
2018-06-10 21:12:14.977098,41.33
2018-06-10 21:12:32.034521,15.98
2018-06-10 21:14:44.394275,37.63
2018-06-10 21:14:44.700690,82.6
2018-06-10 21:14:53.804963,82.6
2018-06-10 21:15:03.028053,14.85
2018-06-10 21:17:13.790043,38.2
2018-06-10 21:17:34.085433,15.85
2018-06-10 21:17:58.009001,88.77
2018-06-10 21:18:09.107992,88.77
2018-06-10 21:19:43.177059,35.17
2018-06-10 21:20:04.947198,15.52
2018-06-10 21:21:12.604627,76.2
2018-06-10 21:21:21.809893,76.2
2018-06-10 21:22:12.616412,33.73
2018-06-10 21:22:36.101007,14.82
2018-06-10 21:24:24.987553,72.07
2018-06-10 21:24:35.679000,72.07
2018-06-10 21:24:41.969400,32.1
2018-06-10 21:25:06.822268,14.52
2018-06-10 21:27:11.347819,31.3
2018-06-10 21:27:37.651215,15.73
2018-06-10 21:27:41.172815,73.17
2018-06-10 21:27:50.297654,73.17
2018-06-10 21:29:40.826891,31.83
2018-06-10 21:30:08.902796,15.98
2018-06-10 21:30:53.885564,73.1
2018-06-10 21:31:03.042093,73.1
2018-06-10 21:32:10.201907,33.93
2018-06-10 21:32:39.636610,15.77
2018-06-10 21:34:06.123163,69.77
2018-06-10 21:34:15.590739,69.77
2018-06-10 21:34:39.561018,39.47
2018-06-10 21:35:10.677236,15.68
2018-06-10 21:37:09.069683,44.9
2018-06-10 21:37:19.140387,71.1
2018-06-10 21:37:28.293092,71.1
2018-06-10 21:37:41.674918,14.38
2018-06-10 21:39:38.408918,47.83
2018-06-10 21:40:13.535625,15.7
2018-06-10 21:40:31.449458,67.33
2018-06-10 21:40:40.657698,67.33
2018-06-10 21:42:07.784792,70.13
2018-06-10 21:42:44.404068,16.4
2018-06-10 21:43:45.622627,69.63
2018-06-10 21:43:54.766689,69.63
2018-06-10 21:44:37.187074,81.0
2018-06-10 21:45:15.548459,15.75
2018-06-10 21:46:57.783234,70.07
2018-06-10 21:47:06.951481,70.07
2018-06-10 21:47:07.072117,73.37
2018-06-10 21:47:45.965520,14.65
2018-06-10 21:49:36.418276,82.53
2018-06-10 21:50:17.207508,15.95
2018-06-10 21:50:18.200615,72.47
2018-06-10 21:50:31.738937,72.47
2018-06-10 21:52:05.803028,130.17
2018-06-10 21:52:48.057211,15.25
2018-06-10 21:53:43.542292,84.47
2018-06-10 21:53:52.688812,84.47
2018-06-10 21:54:35.197631,158.67
2018-06-10 21:55:18.706740,15.93
2018-06-10 21:56:56.231849,74.9
2018-06-10 21:57:04.555367,125.63
2018-06-10 21:57:05.490109,74.9
2018-06-10 21:57:49.514391,15.13
2018-06-10 21:59:34.052328,90.5
2018-06-10 22:00:09.070271,69.1
2018-06-10 22:00:19.595043,69.1
2018-06-10 22:00:20.734663,16.37
2018-06-10 22:02:03.481343,67.23
2018-06-10 22:02:51.600556,15.15
2018-06-10 22:03:22.619290,60.47
2018-06-10 22:03:32.015299,60.47
2018-06-10 22:04:32.820640,54.23
2018-06-10 22:05:22.633215,16.05
2018-06-10 22:06:35.487260,53.53
2018-06-10 22:06:44.560921,53.53
2018-06-10 22:07:02.149433,60.13
2018-06-10 22:07:53.584894,15.48
2018-06-10 22:09:31.511603,57.73
2018-06-10 22:09:47.545088,61.83
2018-06-10 22:09:56.619242,61.83
2018-06-10 22:10:24.823848,15.3
2018-06-10 22:12:00.925727,46.67
2018-06-10 22:12:55.859210,16.17
2018-06-10 22:13:01.479971,54.7
2018-06-10 22:13:10.566001,54.7
2018-06-10 22:14:30.324175,40.2
